asset_id,asset_name,asset_token_id,asset_contract_date,asset_contract_address,chain_identifier,asset_contract_type,owner,schema_name,symbol,external_link,asset_url,asset_img_url,animation_url,asset_img_org_url,animation_org_url,collection_slug,collection_name,collection_url,collection_created_date,featured,featured_image_url,safelist_request_status,is_nsfw,hidden,seller_fee,token_metadata,collection_discord_url,event_id,event_time,event_contract_address,Unnamed: 0
272425858,Duck #2487,2487,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/2487,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/2487,https://discord.gg/noncoducks,7902499942,2022-10-09T09:57:45.146571,0x00000000006c3852cbef3e08e8df289169ede581,
294589826,Duck #6653,6653,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/6653,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/6653,https://discord.gg/noncoducks,7911085040,2022-10-10T03:55:26.669673,0x00000000006c3852cbef3e08e8df289169ede581,
298757562,Duck #7662,7662,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/7662,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/7662,https://discord.gg/noncoducks,7937196221,2022-10-12T09:57:20.238495,0x00000000006c3852cbef3e08e8df289169ede581,
272367093,Duck #1612,1612,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/1612,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/1612,https://discord.gg/noncoducks,7937196201,2022-10-12T09:57:20.119881,0x00000000006c3852cbef3e08e8df289169ede581,
272363641,Duck #1457,1457,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/1457,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/1457,https://discord.gg/noncoducks,8314133543,2022-11-10T10:04:34.725106,0x00000000006c3852cbef3e08e8df289169ede581,
272392626,Duck #2253,2253,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/2253,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/2253,https://discord.gg/noncoducks,8314133410,2022-11-10T10:04:33.989043,0x00000000006c3852cbef3e08e8df289169ede581,
272356662,Duck #943,943,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/943,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/943,https://discord.gg/noncoducks,7512791999,2022-09-01T06:01:57.564460,0x00000000006c3852cbef3e08e8df289169ede581,
296402479,Duck #6986,6986,2021-11-25T04:28:45.136535,0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,ethereum,non-fungible,77615792.0,ERC721,SCD,,https://opensea.io/assets/ethereum/0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a/6986,https://i.seadn.io/s/raw/files/45e4792ddb5f98307abedaca2a279fef.png?w=500&auto=format,,https://hell.nonconformistducks.com/images/grave-torture.png,,nonconformisthellducks,Nonconformist Hell Ducks,https://opensea.io/collection/nonconformisthellducks,2021-11-25T05:02:34.786438+00:00,False,https://i.seadn.io/gae/Lf0shAAbKGco-BD1Ss6pxIN1inAwzpppXgRpDCE-RQCYE2KpA_QMg3gp28dFVMaQ0Urtlo4bL968hY2HJO-qeq30JhLa5t_cxdByzi8?w=500&auto=format,verified,False,False,{'0xf152fcbe56a91d3bf0ed3497913bacae9c62800d': 800},https://hell.nonconformistducks.com/metadata/6986,https://discord.gg/noncoducks,7544656172,2022-09-04T19:59:24.656982,0x00000000006c3852cbef3e08e8df289169ede581,
329452389,Gutter Juice #1609,1608,2022-03-08T13:48:44.576133,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,ethereum,non-fungible,4531684124.0,ERC721,JUICE,https://guttercatgang.com/,https://opensea.io/assets/ethereum/0x092bbc993042a69811d23feb0e64e3bfa0920c6a/1608,https://i.seadn.io/gae/AWfmhXQo6FV5SWCCi-vt_umUKQoDwtOhjnQ2meRLzgMuh9I1Sr0BzfPWlRNBz7VWlroJ0Xtbgdule-Kmez1fxi-aFKp1Ie0H4Fcw5GY?w=500&auto=format,,ipfs://QmPKect1QCcKZTbcfmGbeKKTM74wVdGpEpXjKMGKTBxom1,,gutter-juice,Gutter Juice,https://opensea.io/collection/gutter-juice,2022-03-08T21:08:40.869515+00:00,False,https://i.seadn.io/gae/mafoZWK_Vol2rgxzbaWTZhPBFCkoHaeGJ4RWkKkQVjipUpM_p67cXq1rJGPHCBCPKQhvyAWoqq4vy9WYzdhuA0c4RxCkBbGKM0SkXQ?w=500&auto=format,verified,False,False,{'0xae6bfa94cf0f77e5f79625aef05c0fff34c3cc92': 500},https://ipfs.io/ipfs/QmXduph9cG4Y5W54WRcA84ZmqSrFVHpxo8VBLtEinCrewm/1608,https://discord.gg/guttercatgang,4614687147,2022-04-01T00:00:26.134122,0x7f268357a8c2552623316e2562d90e642bb538e5,
329463584,Gutter Juice #8998,8997,2022-03-08T13:48:44.576133,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,ethereum,non-fungible,4531684124.0,ERC721,JUICE,https://guttercatgang.com/,https://opensea.io/assets/ethereum/0x092bbc993042a69811d23feb0e64e3bfa0920c6a/8997,https://i.seadn.io/gae/AWfmhXQo6FV5SWCCi-vt_umUKQoDwtOhjnQ2meRLzgMuh9I1Sr0BzfPWlRNBz7VWlroJ0Xtbgdule-Kmez1fxi-aFKp1Ie0H4Fcw5GY?w=500&auto=format,,ipfs://QmPKect1QCcKZTbcfmGbeKKTM74wVdGpEpXjKMGKTBxom1,,gutter-juice,Gutter Juice,https://opensea.io/collection/gutter-juice,2022-03-08T21:08:40.869515+00:00,False,https://i.seadn.io/gae/mafoZWK_Vol2rgxzbaWTZhPBFCkoHaeGJ4RWkKkQVjipUpM_p67cXq1rJGPHCBCPKQhvyAWoqq4vy9WYzdhuA0c4RxCkBbGKM0SkXQ?w=500&auto=format,verified,False,False,{'0xae6bfa94cf0f77e5f79625aef05c0fff34c3cc92': 500},https://ipfs.io/ipfs/QmXduph9cG4Y5W54WRcA84ZmqSrFVHpxo8VBLtEinCrewm/8997,https://discord.gg/guttercatgang,4614680995,2022-04-01T00:00:04.948954,0x7f268357a8c2552623316e2562d90e642bb538e5,
329698092,Gutter Juice #18375,18374,2022-03-08T13:48:44.576133,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,ethereum,non-fungible,4531684124.0,ERC721,JUICE,https://guttercatgang.com/,https://opensea.io/assets/ethereum/0x092bbc993042a69811d23feb0e64e3bfa0920c6a/18374,https://i.seadn.io/gae/AWfmhXQo6FV5SWCCi-vt_umUKQoDwtOhjnQ2meRLzgMuh9I1Sr0BzfPWlRNBz7VWlroJ0Xtbgdule-Kmez1fxi-aFKp1Ie0H4Fcw5GY?w=500&auto=format,,ipfs://QmPKect1QCcKZTbcfmGbeKKTM74wVdGpEpXjKMGKTBxom1,,gutter-juice,Gutter Juice,https://opensea.io/collection/gutter-juice,2022-03-08T21:08:40.869515+00:00,False,https://i.seadn.io/gae/mafoZWK_Vol2rgxzbaWTZhPBFCkoHaeGJ4RWkKkQVjipUpM_p67cXq1rJGPHCBCPKQhvyAWoqq4vy9WYzdhuA0c4RxCkBbGKM0SkXQ?w=500&auto=format,verified,False,False,{'0xae6bfa94cf0f77e5f79625aef05c0fff34c3cc92': 500},https://ipfs.io/ipfs/QmXduph9cG4Y5W54WRcA84ZmqSrFVHpxo8VBLtEinCrewm/18374,https://discord.gg/guttercatgang,8610707326,2022-12-01T23:21:11.825302,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,
329698035,Gutter Juice #18169,18168,2022-03-08T13:48:44.576133,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,ethereum,non-fungible,4531684124.0,ERC721,JUICE,https://guttercatgang.com/,https://opensea.io/assets/ethereum/0x092bbc993042a69811d23feb0e64e3bfa0920c6a/18168,https://i.seadn.io/gae/AWfmhXQo6FV5SWCCi-vt_umUKQoDwtOhjnQ2meRLzgMuh9I1Sr0BzfPWlRNBz7VWlroJ0Xtbgdule-Kmez1fxi-aFKp1Ie0H4Fcw5GY?w=500&auto=format,,ipfs://QmPKect1QCcKZTbcfmGbeKKTM74wVdGpEpXjKMGKTBxom1,,gutter-juice,Gutter Juice,https://opensea.io/collection/gutter-juice,2022-03-08T21:08:40.869515+00:00,False,https://i.seadn.io/gae/mafoZWK_Vol2rgxzbaWTZhPBFCkoHaeGJ4RWkKkQVjipUpM_p67cXq1rJGPHCBCPKQhvyAWoqq4vy9WYzdhuA0c4RxCkBbGKM0SkXQ?w=500&auto=format,verified,False,False,{'0xae6bfa94cf0f77e5f79625aef05c0fff34c3cc92': 500},https://ipfs.io/ipfs/QmXduph9cG4Y5W54WRcA84ZmqSrFVHpxo8VBLtEinCrewm/18168,https://discord.gg/guttercatgang,4614677131,2022-03-31T23:59:52.285712,0x7f268357a8c2552623316e2562d90e642bb538e5,
329697035,Gutter Juice #17677,17676,2022-03-08T13:48:44.576133,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,ethereum,non-fungible,4531684124.0,ERC721,JUICE,https://guttercatgang.com/,https://opensea.io/assets/ethereum/0x092bbc993042a69811d23feb0e64e3bfa0920c6a/17676,https://i.seadn.io/gae/AWfmhXQo6FV5SWCCi-vt_umUKQoDwtOhjnQ2meRLzgMuh9I1Sr0BzfPWlRNBz7VWlroJ0Xtbgdule-Kmez1fxi-aFKp1Ie0H4Fcw5GY?w=500&auto=format,,ipfs://QmPKect1QCcKZTbcfmGbeKKTM74wVdGpEpXjKMGKTBxom1,,gutter-juice,Gutter Juice,https://opensea.io/collection/gutter-juice,2022-03-08T21:08:40.869515+00:00,False,https://i.seadn.io/gae/mafoZWK_Vol2rgxzbaWTZhPBFCkoHaeGJ4RWkKkQVjipUpM_p67cXq1rJGPHCBCPKQhvyAWoqq4vy9WYzdhuA0c4RxCkBbGKM0SkXQ?w=500&auto=format,verified,False,False,{'0xae6bfa94cf0f77e5f79625aef05c0fff34c3cc92': 500},https://ipfs.io/ipfs/QmXduph9cG4Y5W54WRcA84ZmqSrFVHpxo8VBLtEinCrewm/17676,https://discord.gg/guttercatgang,4614662846,2022-03-31T23:59:05.273254,0x7f268357a8c2552623316e2562d90e642bb538e5,
329466418,Gutter Juice #11089,11088,2022-03-08T13:48:44.576133,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,ethereum,non-fungible,4531684124.0,ERC721,JUICE,https://guttercatgang.com/,https://opensea.io/assets/ethereum/0x092bbc993042a69811d23feb0e64e3bfa0920c6a/11088,https://i.seadn.io/gae/AWfmhXQo6FV5SWCCi-vt_umUKQoDwtOhjnQ2meRLzgMuh9I1Sr0BzfPWlRNBz7VWlroJ0Xtbgdule-Kmez1fxi-aFKp1Ie0H4Fcw5GY?w=500&auto=format,,ipfs://QmPKect1QCcKZTbcfmGbeKKTM74wVdGpEpXjKMGKTBxom1,,gutter-juice,Gutter Juice,https://opensea.io/collection/gutter-juice,2022-03-08T21:08:40.869515+00:00,False,https://i.seadn.io/gae/mafoZWK_Vol2rgxzbaWTZhPBFCkoHaeGJ4RWkKkQVjipUpM_p67cXq1rJGPHCBCPKQhvyAWoqq4vy9WYzdhuA0c4RxCkBbGKM0SkXQ?w=500&auto=format,verified,False,False,{'0xae6bfa94cf0f77e5f79625aef05c0fff34c3cc92': 500},https://ipfs.io/ipfs/QmXduph9cG4Y5W54WRcA84ZmqSrFVHpxo8VBLtEinCrewm/11088,https://discord.gg/guttercatgang,8610707307,2022-12-01T23:21:11.584607,0x092bbc993042a69811d23feb0e64e3bfa0920c6a,
